order_id,customer_name,category,sub_category,city,order_date,region,sale_price,discount,profit,year,month,original_price,discount_amount
OD198,Verma,Food Grains,Organic Staples,Pudukottai,2018-11-06,East,914,0.34,338.18,2018,11,1384.848484848485,470.848484848485
OD199,Surya,"Eggs, Meat & Fish",Mutton,Tirunelveli,2018-07-06,East,1352,0.3,527.28,2018,7,1931.4285714285716,579.4285714285716
OD200,Sudha,"Eggs, Meat & Fish",Eggs,Trichy,2018-07-06,East,682,0.25,170.5,2018,7,909.3333333333334,227.33333333333337
OD201,James,Food Grains,Organic Staples,Tirunelveli,2018-06-24,East,1738,0.22,243.32,2018,6,2228.205128205128,490.20512820512795
OD202,Vidya,Bakery,Cakes,Salem,2015-08-03,West,2421,0.25,484.2,2015,8,3228.0,807.0
OD203,Jackson,Food Grains,Organic Staples,Ramanadhapuram,2015-08-03,West,2245,0.24,404.1,2015,8,2953.9473684210525,708.9473684210525
OD204,Akash,Oil & Masala,Masalas,Vellore,2018-12-17,Central,896,0.12,295.68,2018,12,1018.1818181818181,122.18181818181813
OD205,Ram,Oil & Masala,Spices,Virudhunagar,2018-06-03,South,1033,0.3,185.94,2018,6,1475.7142857142858,442.7142857142858
OD206,Vinne,"Eggs, Meat & Fish",Mutton,Madurai,2018-12-09,West,1998,0.29,139.86,2018,12,2814.084507042254,816.0845070422538
OD207,Verma,"Eggs, Meat & Fish",Chicken,Perambalur,2018-12-01,Central,1469,0.15,646.36,2018,12,1728.235294117647,259.2352941176471
OD208,Haseena,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,2018-12-01,Central,1899,0.25,360.81,2018,12,2532.0,633.0
OD209,Esther,"Eggs, Meat & Fish",Mutton,Pudukottai,2018-12-01,Central,2194,0.2,153.58,2018,12,2742.5,548.5
OD210,Amrish,Beverages,Soft Drinks,Vellore,2018-12-01,Central,1942,0.29,504.92,2018,12,2735.211267605634,793.211267605634
OD211,Hafiz,Fruits & Veggies,Organic Vegetables,Kanyakumari,2018-12-01,Central,609,0.3,207.06,2018,12,870.0,261.0
OD212,Verma,"Eggs, Meat & Fish",Chicken,Trichy,2016-02-09,Central,2353,0.26,423.54,2016,2,3179.7297297297296,826.7297297297296
OD213,Peer,Beverages,Soft Drinks,Salem,2016-01-02,East,1591,0.15,270.47,2016,1,1871.764705882353,280.7647058823529
OD214,Arutra,Food Grains,Rice,Krishnagiri,2016-01-02,East,1353,0.11,527.67,2016,1,1520.2247191011236,167.22471910112358
OD215,Jonas,Beverages,Health Drinks,Namakkal,2016-01-02,East,1020,0.21,81.6,2016,1,1291.139240506329,271.1392405063291
OD216,Harish,Snacks,Noodles,Ramanadhapuram,2016-01-02,East,1362,0.31,177.06,2016,1,1973.913043478261,611.913043478261
OD217,Sundar,Food Grains,Rice,Krishnagiri,2016-01-02,East,1733,0.31,433.25,2016,1,2511.594202898551,778.594202898551
OD218,Suresh,Oil & Masala,Masalas,Tirunelveli,2017-10-28,West,1949,0.17,97.45,2017,10,2348.1927710843374,399.19277108433744
OD219,Sabeela,Fruits & Veggies,Organic Fruits,Virudhunagar,2017-10-28,West,2368,0.34,876.16,2017,10,3587.8787878787884,1219.8787878787884
OD220,Arvind,Fruits & Veggies,Fresh Vegetables,Pudukottai,2016-12-24,East,2110,0.25,485.3,2016,12,2813.3333333333335,703.3333333333335
OD221,Ramesh,Food Grains,Dals & Pulses,Madurai,2016-12-24,East,1940,0.2,795.4,2016,12,2425.0,485.0
OD222,Willams,"Eggs, Meat & Fish",Fish,Vellore,2016-12-24,East,1557,0.2,638.37,2016,12,1946.25,389.25
OD223,Ramesh,"Eggs, Meat & Fish",Fish,Madurai,2016-12-24,East,1443,0.19,274.17,2016,12,1781.4814814814813,338.4814814814813
OD224,Yadav,Beverages,Soft Drinks,Perambalur,2016-12-24,East,2024,0.11,910.8,2016,12,2274.1573033707864,250.1573033707864
OD225,Krithika,"Eggs, Meat & Fish",Chicken,Viluppuram,2016-12-24,East,2168,0.16,563.68,2016,12,2580.952380952381,412.9523809523812
OD226,Verma,"Eggs, Meat & Fish",Chicken,Tirunelveli,2016-08-09,Central,621,0.24,173.88,2016,8,817.1052631578947,196.10526315789468
OD227,Komal,Food Grains,Organic Staples,Madurai,2016-08-09,Central,1230,0.17,295.2,2016,8,1481.9277108433735,251.92771084337346
OD228,Harish,Snacks,Cookies,Salem,2016-08-09,Central,560,0.34,240.8,2016,8,848.4848484848486,288.4848484848486
OD229,Sudha,Oil & Masala,Edible Oil & Ghee,Tenkasi,2016-02-28,South,1286,0.22,282.92,2016,2,1648.7179487179487,362.71794871794873
OD230,Ramesh,Beverages,Health Drinks,Tenkasi,2016-02-28,South,1242,0.34,149.04,2016,2,1881.818181818182,639.818181818182
OD231,Arvind,Bakery,Breads & Buns,Krishnagiri,2015-09-13,South,717,0.21,43.02,2015,9,907.5949367088607,190.5949367088607
OD232,Komal,Beverages,Soft Drinks,Namakkal,2018-04-07,South,1480,0.22,444.0,2018,4,1897.4358974358975,417.43589743589746
OD233,Komal,Food Grains,Dals & Pulses,Salem,2018-04-07,South,826,0.18,247.8,2018,4,1007.3170731707316,181.31707317073165
OD234,Ramesh,Snacks,Cookies,Ooty,2018-04-07,South,1846,0.22,276.9,2018,4,2366.6666666666665,520.6666666666665
OD235,Mathew,Beverages,Soft Drinks,Viluppuram,2018-04-07,South,2045,0.12,552.15,2018,4,2323.8636363636365,278.8636363636365
OD236,Vince,Fruits & Veggies,Organic Fruits,Nagercoil,2018-04-07,South,1983,0.17,773.37,2018,4,2389.156626506024,406.15662650602417
OD237,Shah,Bakery,Cakes,Bodi,2018-11-12,West,650,0.16,247.0,2018,11,773.8095238095239,123.80952380952385
OD238,Ravi,Bakery,Breads & Buns,Ramanadhapuram,2017-06-04,Central,2163,0.31,216.3,2017,6,3134.7826086956525,971.7826086956525
OD239,Adavan,Fruits & Veggies,Organic Vegetables,Bodi,2017-06-04,Central,1481,0.15,518.35,2017,6,1742.3529411764707,261.3529411764707
OD240,Arvind,Snacks,Cookies,Trichy,2017-06-04,Central,2492,0.14,124.6,2017,6,2897.6744186046512,405.67441860465124
OD241,Ramesh,Bakery,Cakes,Nagercoil,2017-06-04,Central,962,0.33,423.28,2017,6,1435.8208955223881,473.8208955223881
OD242,Malik,Beverages,Health Drinks,Coimbatore,2017-06-04,Central,1432,0.3,214.8,2017,6,2045.7142857142858,613.7142857142858
OD243,Muneer,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2017-06-04,Central,523,0.12,78.45,2017,6,594.3181818181819,71.31818181818187
OD244,Amy,Oil & Masala,Masalas,Chennai,2017-06-04,Central,1540,0.11,646.8,2017,6,1730.3370786516853,190.33707865168526
OD245,Roshan,Bakery,Biscuits,Coimbatore,2015-06-01,Central,817,0.15,326.8,2015,6,961.1764705882354,144.17647058823536
OD246,Vinne,"Eggs, Meat & Fish",Fish,Kanyakumari,2015-06-01,Central,2462,0.31,369.3,2015,6,3568.115942028986,1106.115942028986
OD247,Sudeep,Fruits & Veggies,Organic Fruits,Perambalur,2015-06-01,Central,962,0.21,288.6,2015,6,1217.7215189873418,255.72151898734182
OD248,Ridhesh,Beverages,Health Drinks,Cumbum,2015-06-01,Central,538,0.19,59.18,2015,6,664.1975308641975,126.19753086419746
OD249,Ravi,Snacks,Cookies,Ooty,2015-06-01,Central,1556,0.17,482.36,2015,6,1874.698795180723,318.698795180723
OD250,James,Beverages,Health Drinks,Vellore,2017-12-10,West,2133,0.26,959.85,2017,12,2882.4324324324325,749.4324324324325
OD251,Mathew,Beverages,Health Drinks,Tirunelveli,2017-09-11,West,1474,0.14,235.84,2017,9,1713.953488372093,239.95348837209303
OD252,Amrish,Beverages,Health Drinks,Dindigul,2017-09-11,West,531,0.14,127.44,2017,9,617.4418604651163,86.44186046511629
OD253,Ramesh,Food Grains,Rice,Pudukottai,2017-12-10,East,1769,0.19,636.84,2017,12,2183.9506172839506,414.9506172839506
OD254,Surya,Fruits & Veggies,Organic Vegetables,Pudukottai,2017-12-10,East,1257,0.34,62.85,2017,12,1904.5454545454547,647.5454545454547
OD255,Veronica,Food Grains,Rice,Ramanadhapuram,2016-11-28,Central,1899,0.27,170.91,2016,11,2601.3698630136987,702.3698630136987
OD256,Harish,Fruits & Veggies,Fresh Fruits,Tirunelveli,2016-11-28,Central,1929,0.3,617.28,2016,11,2755.714285714286,826.7142857142858
OD257,Ravi,Beverages,Soft Drinks,Ooty,2016-11-28,Central,2417,0.1,990.97,2016,11,2685.5555555555557,268.55555555555566
OD258,Sundar,"Eggs, Meat & Fish",Mutton,Chennai,2016-11-28,Central,1443,0.25,476.19,2016,11,1924.0,481.0
OD259,Esther,Beverages,Soft Drinks,Dharmapuri,2018-12-01,East,660,0.29,290.4,2018,12,929.5774647887324,269.5774647887324
OD260,Shree,Bakery,Breads & Buns,Salem,2018-12-01,East,2114,0.32,359.38,2018,12,3108.823529411765,994.8235294117649
OD261,Sabeela,Oil & Masala,Masalas,Tenkasi,2018-12-01,East,1278,0.14,63.9,2018,12,1486.046511627907,208.04651162790697
OD262,Ravi,Food Grains,Organic Staples,Krishnagiri,2018-06-08,Central,867,0.18,216.75,2018,6,1057.3170731707316,190.31707317073165
OD263,Roshan,Food Grains,Organic Staples,Kanyakumari,2015-09-19,Central,943,0.33,150.88,2015,9,1407.4626865671644,464.4626865671644
OD264,Vince,Beverages,Soft Drinks,Theni,2015-09-19,Central,1836,0.17,275.4,2015,9,2212.0481927710844,376.04819277108436
OD265,Jonas,"Eggs, Meat & Fish",Fish,Cumbum,2017-06-06,Central,1200,0.19,420.0,2017,6,1481.4814814814813,281.4814814814813
OD266,Harish,Fruits & Veggies,Organic Vegetables,Tirunelveli,2016-11-10,West,1167,0.18,256.74,2016,11,1423.170731707317,256.1707317073169
OD267,Shah,"Eggs, Meat & Fish",Chicken,Perambalur,2018-06-16,South,696,0.34,139.2,2018,6,1054.5454545454547,358.54545454545473
OD268,Arvind,Oil & Masala,Masalas,Virudhunagar,2017-01-22,East,2500,0.33,425.0,2017,1,3731.34328358209,1231.34328358209
OD269,Adavan,Bakery,Cakes,Dharmapuri,2018-12-09,East,1507,0.16,180.84,2018,12,1794.047619047619,287.04761904761904
OD270,Suresh,Beverages,Soft Drinks,Namakkal,2018-12-09,East,1612,0.11,612.56,2018,12,1811.2359550561798,199.23595505617982
OD271,Esther,Snacks,Noodles,Theni,2018-12-28,West,764,0.11,160.44,2018,12,858.4269662921348,94.42696629213481
OD272,Krithika,Snacks,Noodles,Tenkasi,2016-07-30,West,884,0.31,282.88,2016,7,1281.1594202898552,397.15942028985523
OD273,Muneer,Fruits & Veggies,Organic Fruits,Viluppuram,2016-07-30,West,2443,0.23,781.76,2016,7,3172.7272727272725,729.7272727272725
OD274,Hafiz,Bakery,Cakes,Vellore,2016-07-30,West,1147,0.27,137.64,2016,7,1571.2328767123288,424.2328767123288
OD275,Krithika,Fruits & Veggies,Organic Vegetables,Coimbatore,2018-09-16,West,1899,0.21,493.74,2018,9,2403.7974683544303,504.7974683544303
OD276,Amrish,Bakery,Cakes,Pudukottai,2018-09-16,West,744,0.11,66.96,2018,9,835.9550561797753,91.95505617977528
OD277,Shah,"Eggs, Meat & Fish",Fish,Ramanadhapuram,2018-10-13,East,812,0.17,284.2,2018,10,978.3132530120482,166.31325301204822
OD278,Ram,Oil & Masala,Masalas,Virudhunagar,2018-10-13,East,862,0.2,137.92,2018,10,1077.5,215.5
OD279,Arutra,Snacks,Chocolates,Virudhunagar,2018-10-13,East,1061,0.13,286.47,2018,10,1219.5402298850574,158.54022988505744
OD280,Sabeela,Fruits & Veggies,Fresh Vegetables,Pudukottai,2018-10-13,East,2365,0.31,520.3,2018,10,3427.5362318840585,1062.5362318840585
OD281,Vidya,Snacks,Chocolates,Karur,2016-09-26,Central,1421,0.14,454.72,2016,9,1652.3255813953488,231.32558139534876
OD282,Roshan,Fruits & Veggies,Organic Vegetables,Perambalur,2016-09-26,Central,1357,0.24,203.55,2016,9,1785.5263157894738,428.52631578947376
OD283,Sheeba,Beverages,Soft Drinks,Chennai,2016-11-02,West,1007,0.24,433.01,2016,11,1325.0,318.0
OD284,Amrish,Bakery,Biscuits,Kanyakumari,2016-09-26,West,1544,0.26,138.96,2016,9,2086.4864864864867,542.4864864864867
OD285,Kumar,Fruits & Veggies,Organic Vegetables,Salem,2016-09-26,West,1537,0.18,599.43,2016,9,1874.390243902439,337.3902439024389
OD286,Ridhesh,Bakery,Breads & Buns,Ooty,2016-09-26,West,1530,0.18,168.3,2016,9,1865.8536585365853,335.85365853658527
OD287,Hafiz,Oil & Masala,Spices,Tirunelveli,2017-12-18,South,2460,0.15,738.0,2017,12,2894.1176470588234,434.1176470588234
OD288,Sudha,Snacks,Noodles,Cumbum,2017-12-18,South,976,0.35,429.44,2017,12,1501.5384615384614,525.5384615384614
OD289,Suresh,Fruits & Veggies,Organic Fruits,Coimbatore,2017-12-18,South,1106,0.19,298.62,2017,12,1365.432098765432,259.4320987654321
OD290,Jonas,Bakery,Biscuits,Tirunelveli,2017-11-20,East,1165,0.17,244.65,2017,11,1403.6144578313254,238.61445783132535
OD291,Jonas,Food Grains,Rice,Chennai,2017-11-20,East,1244,0.14,497.6,2017,11,1446.5116279069769,202.51162790697686
OD292,Amrish,Fruits & Veggies,Organic Fruits,Madurai,2017-11-20,East,1992,0.34,418.32,2017,11,3018.1818181818185,1026.1818181818185
OD293,Sheeba,"Eggs, Meat & Fish",Eggs,Ooty,2017-11-20,East,1396,0.16,237.32,2017,11,1661.904761904762,265.9047619047619
OD294,Ram,Snacks,Chocolates,Ramanadhapuram,2015-12-26,West,849,0.19,263.19,2015,12,1048.148148148148,199.14814814814804
OD295,Sheeba,Oil & Masala,Masalas,Dharmapuri,2015-12-26,West,2488,0.14,547.36,2015,12,2893.0232558139537,405.0232558139537
OD296,Muneer,Food Grains,Rice,Dharmapuri,2015-12-26,West,840,0.25,184.8,2015,12,1120.0,280.0
OD297,Aditi,Oil & Masala,Edible Oil & Ghee,Krishnagiri,2015-12-26,West,1820,0.21,527.8,2015,12,2303.7974683544303,483.7974683544303
OD298,Roshan,Oil & Masala,Masalas,Bodi,2015-12-26,West,1969,0.15,630.08,2015,12,2316.470588235294,347.47058823529414
OD299,Sundar,Food Grains,Organic Staples,Virudhunagar,2017-10-28,East,2261,0.23,994.84,2017,10,2936.3636363636365,675.3636363636365
OD300,Sudha,"Eggs, Meat & Fish",Mutton,Namakkal,2017-10-28,East,1793,0.21,304.81,2017,10,2269.6202531645567,476.62025316455674
OD301,Haseena,Bakery,Breads & Buns,Ooty,2017-10-28,East,644,0.33,96.6,2017,10,961.1940298507463,317.19402985074635
OD302,Willams,Oil & Masala,Edible Oil & Ghee,Viluppuram,2017-10-28,East,1359,0.17,421.29,2017,10,1637.3493975903616,278.3493975903616
OD303,Veronica,Bakery,Breads & Buns,Dharmapuri,2017-10-28,East,1554,0.23,683.76,2017,10,2018.1818181818182,464.18181818181824
OD304,Muneer,Snacks,Cookies,Tenkasi,2018-11-19,Central,2090,0.25,292.6,2018,11,2786.6666666666665,696.6666666666665
OD305,Anu,Oil & Masala,Edible Oil & Ghee,Kanyakumari,2016-05-04,East,931,0.14,297.92,2016,5,1082.5581395348838,151.55813953488382
OD306,Veronica,Bakery,Breads & Buns,Salem,2015-12-30,Central,1157,0.2,404.95,2015,12,1446.25,289.25
OD307,Verma,Fruits & Veggies,Fresh Fruits,Ooty,2015-06-01,East,2396,0.35,383.36,2015,6,3686.153846153846,1290.1538461538462
OD308,Sundar,Oil & Masala,Spices,Pudukottai,2015-06-01,East,1677,0.18,586.95,2015,6,2045.121951219512,368.1219512195121
OD309,Esther,Snacks,Cookies,Tenkasi,2018-04-15,South,590,0.27,200.6,2018,4,808.2191780821918,218.21917808219177
OD310,Vinne,Snacks,Noodles,Namakkal,2017-09-12,West,1401,0.26,196.14,2017,9,1893.2432432432433,492.24324324324334
OD311,Peer,Oil & Masala,Edible Oil & Ghee,Viluppuram,2017-09-12,West,678,0.29,189.84,2017,9,954.9295774647887,276.92957746478874
OD312,Harish,Snacks,Chocolates,Vellore,2017-09-12,West,2417,0.28,797.61,2017,9,3356.9444444444443,939.9444444444443
OD313,Willams,Beverages,Soft Drinks,Theni,2017-09-12,West,2211,0.18,641.19,2017,9,2696.341463414634,485.34146341463384
OD314,Vidya,Fruits & Veggies,Fresh Fruits,Perambalur,2015-09-27,East,2392,0.15,406.64,2015,9,2814.1176470588234,422.1176470588234
OD315,Arutra,"Eggs, Meat & Fish",Mutton,Krishnagiri,2015-08-09,South,1835,0.29,660.6,2015,8,2584.5070422535214,749.5070422535214
OD316,Malik,Snacks,Noodles,Chennai,2015-08-09,South,2281,0.22,775.54,2015,8,2924.358974358974,643.3589743589741
OD317,Peer,Fruits & Veggies,Fresh Vegetables,Cumbum,2015-12-28,East,1583,0.21,174.13,2015,12,2003.7974683544303,420.7974683544303
OD318,Arvind,Bakery,Cakes,Vellore,2015-11-04,East,1123,0.23,89.84,2015,11,1458.4415584415583,335.4415584415583
OD319,Sudeep,Snacks,Cookies,Viluppuram,2015-11-04,East,1079,0.24,410.02,2015,11,1419.7368421052631,340.7368421052631
OD320,Arvind,Food Grains,Organic Staples,Krishnagiri,2015-11-04,East,1027,0.16,328.64,2015,11,1222.6190476190477,195.6190476190477
OD321,Alan,Fruits & Veggies,Fresh Vegetables,Dharmapuri,2015-11-04,East,1771,0.28,602.14,2015,11,2459.722222222222,688.7222222222222
OD322,Sheeba,Oil & Masala,Spices,Karur,2015-11-04,East,1171,0.16,363.01,2015,11,1394.047619047619,223.04761904761904
OD323,Arvind,Bakery,Cakes,Pudukottai,2015-09-19,West,672,0.16,141.12,2015,9,800.0,128.0
OD324,Anu,Beverages,Health Drinks,Dindigul,2017-04-23,West,848,0.21,228.96,2017,4,1073.4177215189873,225.41772151898726
OD325,Amrish,Fruits & Veggies,Fresh Vegetables,Pudukottai,2017-04-23,West,2078,0.21,914.32,2017,4,2630.379746835443,552.3797468354428
OD326,Ravi,Food Grains,Rice,Krishnagiri,2018-11-03,South,1400,0.17,406.0,2018,11,1686.7469879518073,286.74698795180734
OD327,Verma,Fruits & Veggies,Fresh Vegetables,Cumbum,2017-08-30,East,945,0.22,226.8,2017,8,1211.5384615384614,266.53846153846143
OD328,Arutra,Beverages,Health Drinks,Vellore,2017-08-30,East,590,0.22,82.6,2017,8,756.4102564102564,166.41025641025635
OD329,Malik,Beverages,Health Drinks,Dharmapuri,2017-08-30,East,1583,0.3,316.6,2017,8,2261.4285714285716,678.4285714285716
OD330,Vidya,Beverages,Health Drinks,Pudukottai,2017-08-30,East,1534,0.15,245.44,2017,8,1804.7058823529412,270.7058823529412
OD331,Krithika,Snacks,Noodles,Karur,2017-08-30,East,2133,0.12,490.59,2017,8,2423.8636363636365,290.8636363636365
OD332,Shree,Fruits & Veggies,Organic Fruits,Trichy,2017-04-25,East,2021,0.19,747.77,2017,4,2495.0617283950614,474.06172839506144
OD333,Shree,Beverages,Health Drinks,Salem,2017-04-25,East,1825,0.17,164.25,2017,4,2198.7951807228915,373.7951807228915
OD334,Akash,Bakery,Breads & Buns,Nagercoil,2017-04-25,East,2029,0.35,608.7,2017,4,3121.5384615384614,1092.5384615384614
OD335,Verma,Oil & Masala,Spices,Perambalur,2016-09-01,West,1228,0.25,442.08,2016,9,1637.3333333333333,409.33333333333326
OD336,Yadav,Food Grains,Rice,Perambalur,2016-09-01,West,1501,0.24,210.14,2016,9,1975.0,474.0
OD337,Alan,Fruits & Veggies,Organic Vegetables,Nagercoil,2016-09-01,West,1094,0.26,415.72,2016,9,1478.3783783783783,384.37837837837833
OD338,Hussain,Bakery,Cakes,Dharmapuri,2015-07-12,West,1179,0.2,106.11,2015,7,1473.75,294.75
OD339,Suresh,Food Grains,Atta & Flour,Viluppuram,2015-07-12,West,1127,0.29,416.99,2015,7,1587.323943661972,460.32394366197195
OD340,Willams,Bakery,Biscuits,Namakkal,2016-06-22,West,601,0.26,234.39,2016,6,812.1621621621622,211.1621621621622
OD341,Hussain,Oil & Masala,Edible Oil & Ghee,Chennai,2015-04-13,East,1697,0.21,560.01,2015,4,2148.1012658227846,451.1012658227846
OD342,Sundar,Beverages,Soft Drinks,Ooty,2015-04-13,East,2095,0.35,502.8,2015,4,3223.076923076923,1128.0769230769229
OD343,Harish,"Eggs, Meat & Fish",Chicken,Salem,2015-04-13,East,1132,0.24,215.08,2015,4,1489.4736842105262,357.47368421052624
OD344,Suresh,Fruits & Veggies,Organic Vegetables,Nagercoil,2015-04-13,East,1561,0.35,640.01,2015,4,2401.5384615384614,840.5384615384614
OD345,Vinne,"Eggs, Meat & Fish",Chicken,Coimbatore,2016-12-20,Central,1238,0.1,297.12,2016,12,1375.5555555555554,137.55555555555543
OD346,Willams,Bakery,Breads & Buns,Tenkasi,2018-06-15,West,2068,0.32,165.44,2018,6,3041.1764705882356,973.1764705882356
OD347,Suresh,Fruits & Veggies,Organic Vegetables,Pudukottai,2018-07-08,East,1113,0.21,356.16,2018,7,1408.860759493671,295.8607594936709
OD348,Roshan,Food Grains,Rice,Theni,2018-07-08,East,1966,0.1,629.12,2018,7,2184.4444444444443,218.44444444444434
OD349,Haseena,"Eggs, Meat & Fish",Chicken,Madurai,2018-07-08,East,2138,0.13,684.16,2018,7,2457.4712643678163,319.4712643678163
OD350,Sabeela,Food Grains,Atta & Flour,Bodi,2017-09-01,East,978,0.17,68.46,2017,9,1178.3132530120483,200.31325301204834
OD351,Willams,Fruits & Veggies,Fresh Vegetables,Karur,2017-09-01,East,2014,0.26,684.76,2017,9,2721.6216216216217,707.6216216216217
OD352,Shah,Bakery,Breads & Buns,Viluppuram,2017-09-01,East,645,0.21,187.05,2017,9,816.4556962025316,171.4556962025316
OD353,Krithika,Food Grains,Rice,Karur,2017-09-01,East,2194,0.12,680.14,2017,9,2493.181818181818,299.181818181818
OD354,Vidya,Beverages,Health Drinks,Ooty,2017-09-01,East,1244,0.17,62.2,2017,9,1498.7951807228917,254.7951807228917
OD355,Surya,Bakery,Biscuits,Kanyakumari,2017-04-08,East,743,0.35,289.77,2017,4,1143.076923076923,400.0769230769231
OD356,Yadav,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,2017-04-08,East,2474,0.21,593.76,2017,4,3131.645569620253,657.6455696202529
OD357,Malik,Snacks,Cookies,Trichy,2017-04-08,East,1494,0.2,74.7,2017,4,1867.5,373.5
OD358,Vidya,Oil & Masala,Spices,Coimbatore,2017-04-08,East,1174,0.19,328.72,2017,4,1449.3827160493827,275.3827160493827
OD359,Sabeela,Fruits & Veggies,Organic Vegetables,Virudhunagar,2017-04-23,South,1062,0.35,435.42,2017,4,1633.8461538461538,571.8461538461538
OD360,Ridhesh,Fruits & Veggies,Organic Vegetables,Pudukottai,2018-03-08,South,2297,0.13,528.31,2018,3,2640.229885057471,343.22988505747117
OD361,Amrish,Snacks,Noodles,Namakkal,2018-03-08,South,562,0.13,56.2,2018,3,645.9770114942529,83.9770114942529
OD362,Veena,"Eggs, Meat & Fish",Eggs,Perambalur,2018-09-25,East,2049,0.13,655.68,2018,9,2355.1724137931033,306.17241379310326
OD363,Veronica,"Eggs, Meat & Fish",Eggs,Kanyakumari,2018-09-25,East,570,0.22,125.4,2018,9,730.7692307692307,160.76923076923072
OD364,Krithika,"Eggs, Meat & Fish",Mutton,Karur,2018-09-25,East,1236,0.35,333.72,2018,9,1901.5384615384614,665.5384615384614
OD365,Haseena,Beverages,Health Drinks,Bodi,2018-09-25,East,1069,0.32,459.67,2018,9,1572.058823529412,503.05882352941194
OD366,Roshan,Bakery,Cakes,Namakkal,2015-09-24,West,1946,0.27,622.72,2015,9,2665.753424657534,719.7534246575342
OD367,Yusuf,Snacks,Noodles,Dindigul,2017-10-21,East,595,0.11,196.35,2017,10,668.5393258426966,73.5393258426966
OD368,Amrish,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2017-10-21,East,2439,0.21,658.53,2017,10,3087.3417721518986,648.3417721518986
OD369,Vince,Bakery,Biscuits,Karur,2017-10-21,East,2415,0.24,555.45,2017,10,3177.6315789473683,762.6315789473683
OD370,Mathew,Oil & Masala,Spices,Tirunelveli,2017-10-21,East,1725,0.27,362.25,2017,10,2363.0136986301372,638.0136986301372
